  Time                 , I(U2:PLUS)           , V(V2:+)              
  1.299549512259e+004  ,7.584829909613e-005  ,1.903854754604e+000  
  1.299814072259e+004  ,7.580762265584e-005  ,1.902833733195e+000  
  1.300078632259e+004  ,7.576673674810e-005  ,1.901807453929e+000  
  1.300343192259e+004  ,7.572564148588e-005  ,1.900775919641e+000  
  1.300607752259e+004  ,7.568433698277e-005  ,1.899739133181e+000  
  1.300872312259e+004  ,7.564282335285e-005  ,1.898697097414e+000  
  1.301136872259e+004  ,7.560110071094e-005  ,1.897649815219e+000  
  1.301401432259e+004  ,7.555916917216e-005  ,1.896597289491e+000  
  1.301665992259e+004  ,7.551702885255e-005  ,1.895539523137e+000  
  1.301930552259e+004  ,7.547467986844e-005  ,1.894476519080e+000  
  1.302195112259e+004  ,7.543212233688e-005  ,1.893408280258e+000  
  1.302459672259e+004  ,7.538935637549e-005  ,1.892334809622e+000  
  1.302724232259e+004  ,7.534638210243e-005  ,1.891256110138e+000  
  1.302988792259e+004  ,7.530319963647e-005  ,1.890172184788e+000  
  1.303253352259e+004  ,7.525980909690e-005  ,1.889083036566e+000  
  1.303517912259e+004  ,7.521621060363e-005  ,1.887988668482e+000  
  1.303782472259e+004  ,7.517240427714e-005  ,1.886889083559e+000  
  1.304047032259e+004  ,7.512839023849e-005  ,1.885784284836e+000  
  1.304311592259e+004  ,7.508416860926e-005  ,1.884674275365e+000  
  1.304576152259e+004  ,7.503973951172e-005  ,1.883559058215e+000  
  1.304840712259e+004  ,7.499510306856e-005  ,1.882438636466e+000  
  1.305105272259e+004  ,7.495025940318e-005  ,1.881313013214e+000  
  1.305369832259e+004  ,7.490520863952e-005  ,1.880182191570e+000  
  1.305634392259e+004  ,7.485995090195e-005  ,1.879046174658e+000  
  1.305898952259e+004  ,7.481448631568e-005  ,1.877904965618e+000  
  1.306163512259e+004  ,7.476881500624e-005  ,1.876758567602e+000  
  1.306428072259e+004  ,7.472293709985e-005  ,1.875606983778e+000  
  1.306692632259e+004  ,7.467685272330e-005  ,1.874450217328e+000  
  1.306957192259e+004  ,7.463056200391e-005  ,1.873288271450e+000  
  1.307221752259e+004  ,7.458406506963e-005  ,1.872121149352e+000  
  1.307486312259e+004  ,7.453736204893e-005  ,1.870948854261e+000  
  1.307750872259e+004  ,7.449045307083e-005  ,1.869771389416e+000  
  1.308015432259e+004  ,7.444333826499e-005  ,1.868588758069e+000  
  1.308279992259e+004  ,7.439601776162e-005  ,1.867400963490e+000  
  1.308544552259e+004  ,7.434849169143e-005  ,1.866208008959e+000  
  1.308809112259e+004  ,7.430076018577e-005  ,1.865009897774e+000  
  1.309073672259e+004  ,7.425282337654e-005  ,1.863806633245e+000  
  1.309338232259e+004  ,7.420468139626e-005  ,1.862598218696e+000  
  1.309602792259e+004  ,7.415633437783e-005  ,1.861384657467e+000  
  1.309867352259e+004  ,7.410778245499e-005  ,1.860165952911e+000  
  1.310131912259e+004  ,7.405902576176e-005  ,1.858942108396e+000  
  1.310396472259e+004  ,7.401006443302e-005  ,1.857713127303e+000  
  1.310661032259e+004  ,7.396089860390e-005  ,1.856479013028e+000  
  1.310925592259e+004  ,7.391152841043e-005  ,1.855239768982e+000  
  1.311190152259e+004  ,7.386195398887e-005  ,1.853995398588e+000  
  1.311454712259e+004  ,7.381217547638e-005  ,1.852745905285e+000  
  1.311719272259e+004  ,7.376219301035e-005  ,1.851491292525e+000  
  1.311983832259e+004  ,7.371200672902e-005  ,1.850231563775e+000  
  1.312248392259e+004  ,7.366161677100e-005  ,1.848966722516e+000  
  1.312512952259e+004  ,7.361102327557e-005  ,1.847696772244e+000  
  1.312777512259e+004  ,7.356022638249e-005  ,1.846421716466e+000  
  1.313042072259e+004  ,7.350922623220e-005  ,1.845141558707e+000  
  1.313306632259e+004  ,7.345802296553e-005  ,1.843856302503e+000  
  1.313571192259e+004  ,7.340661672409e-005  ,1.842565951406e+000  
  1.313835752259e+004  ,7.335500764980e-005  ,1.841270508982e+000  
  1.314100312259e+004  ,7.330319588540e-005  ,1.839969978809e+000  
  1.314364872259e+004  ,7.325118157394e-005  ,1.838664364482e+000  
  1.314629432259e+004  ,7.319896485931e-005  ,1.837353669608e+000  
  1.314893992259e+004  ,7.314654588560e-005  ,1.836037897809e+000  
  1.315158552259e+004  ,7.309392479786e-005  ,1.834717052721e+000  
  1.315423112259e+004  ,7.304110174131e-005  ,1.833391137992e+000  
  1.315687672259e+004  ,7.298807686211e-005  ,1.832060157288e+000  
  1.315952232259e+004  ,7.293485030660e-005  ,1.830724114286e+000  
  1.316216792259e+004  ,7.288142222202e-005  ,1.829383012677e+000  
  1.316481352259e+004  ,7.282779275587e-005  ,1.828036856167e+000  
  1.316745912259e+004  ,7.277396205647e-005  ,1.826685648476e+000  
  1.317010472259e+004  ,7.271993027247e-005  ,1.825329393337e+000  
  1.317275032259e+004  ,7.266569755327e-005  ,1.823968094498e+000  
  1.317539592259e+004  ,7.261126404865e-005  ,1.822601755721e+000  
  1.317804152259e+004  ,7.255662990911e-005  ,1.821230380781e+000  
  1.318068712259e+004  ,7.250179528551e-005  ,1.819853973467e+000  
  1.318333272259e+004  ,7.244676032952e-005  ,1.818472537582e+000  
  1.318597832259e+004  ,7.239152519306e-005  ,1.817086076945e+000  
  1.318862392259e+004  ,7.233609002892e-005  ,1.815694595384e+000  
  1.319126952259e+004  ,7.228045499015e-005  ,1.814298096747e+000  
  1.319391512259e+004  ,7.222462023060e-005  ,1.812896584891e+000  
  1.319656072259e+004  ,7.216858590448e-005  ,1.811490063689e+000  
  1.319920632259e+004  ,7.211235216671e-005  ,1.810078537027e+000  
  1.320185192259e+004  ,7.205591917258e-005  ,1.808662008806e+000  
  1.320449752259e+004  ,7.199928707814e-005  ,1.807240482940e+000  
  1.320714312259e+004  ,7.194245603979e-005  ,1.805813963356e+000  
  1.320978872259e+004  ,7.188542621470e-005  ,1.804382453997e+000  
  1.321243432259e+004  ,7.182819776028e-005  ,1.802945958818e+000  
  1.321507992259e+004  ,7.177077083487e-005  ,1.801504481789e+000  
  1.321772552259e+004  ,7.171314559697e-005  ,1.800058026891e+000  
  1.322037112259e+004  ,7.165532220603e-005  ,1.798606598123e+000  
  1.322301672259e+004  ,7.159730082164e-005  ,1.797150199495e+000  
  1.322566232259e+004  ,7.153908160428e-005  ,1.795688835030e+000  
  1.322830792259e+004  ,7.148066471467e-005  ,1.794222508768e+000  
  1.323095352259e+004  ,7.142205031446e-005  ,1.792751224759e+000  
  1.323359912259e+004  ,7.136323856539e-005  ,1.791274987069e+000  
  1.323624472259e+004  ,7.130422963017e-005  ,1.789793799777e+000  
  1.323889032259e+004  ,7.124502367172e-005  ,1.788307666977e+000  
  1.324153592259e+004  ,7.118562085378e-005  ,1.786816592773e+000  
  1.324418152259e+004  ,7.112602134036e-005  ,1.785320581288e+000  
  1.324682712259e+004  ,7.106622529632e-005  ,1.783819636653e+000  
  1.324947272259e+004  ,7.100623288671e-005  ,1.782313763017e+000  
  1.325211832259e+004  ,7.094604427748e-005  ,1.780802964541e+000  
  1.325476392259e+004  ,7.088565963485e-005  ,1.779287245399e+000  
  1.325740952259e+004  ,7.082507912574e-005  ,1.777766609779e+000  
  1.326005512259e+004  ,7.076430291753e-005  ,1.776241061883e+000  
  1.326270072259e+004  ,7.070333117820e-005  ,1.774710605927e+000  
  1.326534632259e+004  ,7.064216407615e-005  ,1.773175246140e+000  
  1.326799192259e+004  ,7.058080178059e-005  ,1.771634986763e+000  
  1.327063752259e+004  ,7.051924446088e-005  ,1.770089832053e+000  
  1.327328312259e+004  ,7.045749228728e-005  ,1.768539786280e+000  
  1.327592872259e+004  ,7.039554543031e-005  ,1.766984853726e+000  
  1.327857432259e+004  ,7.033340406131e-005  ,1.765425038688e+000  
  1.328121992259e+004  ,7.027106835183e-005  ,1.763860345476e+000  
  1.328386552259e+004  ,7.020853847433e-005  ,1.762290778414e+000  
  1.328651112259e+004  ,7.014581460138e-005  ,1.760716341838e+000  
  1.328915672259e+004  ,7.008289690650e-005  ,1.759137040099e+000  
  1.329180232259e+004  ,7.001978556343e-005  ,1.757552877561e+000  
  1.329444792259e+004  ,6.995648074670e-005  ,1.755963858602e+000  
  1.329709352259e+004  ,6.989298263109e-005  ,1.754369987611e+000  
  1.329973912259e+004  ,6.982929139221e-005  ,1.752771268993e+000  
  1.330238472259e+004  ,6.976540720598e-005  ,1.751167707166e+000  
  1.330503032259e+004  ,6.970133024902e-005  ,1.749559306560e+000  
  1.330767592259e+004  ,6.963706069832e-005  ,1.747946071621e+000  
  1.331032152259e+004  ,6.957259873158e-005  ,1.746328006804e+000  
  1.331296712259e+004  ,6.950794452677e-005  ,1.744705116582e+000  
  1.331561272259e+004  ,6.944309826278e-005  ,1.743077405439e+000  
  1.331825832259e+004  ,6.937806011864e-005  ,1.741444877873e+000  
  1.332090392259e+004  ,6.931283027418e-005  ,1.739807538393e+000  
  1.332354952259e+004  ,6.924740890955e-005  ,1.738165391526e+000  
  1.332619512259e+004  ,6.918179620569e-005  ,1.736518441807e+000  
  1.332884072259e+004  ,6.911599234382e-005  ,1.734866693789e+000  
  1.333148632259e+004  ,6.904999750582e-005  ,1.733210152034e+000  
  1.333413192259e+004  ,6.898381187399e-005  ,1.731548821121e+000  
  1.333677752259e+004  ,6.891743563138e-005  ,1.729882705640e+000  
  1.333942312259e+004  ,6.885086896125e-005  ,1.728211810194e+000  
  1.334206872259e+004  ,6.878411204772e-005  ,1.726536139401e+000  
  1.334471432259e+004  ,6.871716507511e-005  ,1.724855697891e+000  
  1.334735992259e+004  ,6.865002822859e-005  ,1.723170490307e+000  
  1.335000552259e+004  ,6.858270169356e-005  ,1.721480521306e+000  
  1.335265112259e+004  ,6.851518565617e-005  ,1.719785795557e+000  
  1.335529672259e+004  ,6.844748030293e-005  ,1.718086317743e+000  
  1.335794232259e+004  ,6.837958582104e-005  ,1.716382092560e+000  
  1.336058792259e+004  ,6.831150239799e-005  ,1.714673124717e+000  
  1.336323352259e+004  ,6.824323022207e-005  ,1.712959418937e+000  
  1.336587912259e+004  ,6.817476948181e-005  ,1.711240979954e+000  
  1.336852472259e+004  ,6.810612036656e-005  ,1.709517812518e+000  
  1.337117032259e+004  ,6.803728306591e-005  ,1.707789921388e+000  
  1.337381592259e+004  ,6.796825777017e-005  ,1.706057311341e+000  
  1.337646152259e+004  ,6.789904467002e-005  ,1.704319987163e+000  
  1.337910712259e+004  ,6.782964395686e-005  ,1.702577953654e+000  
  1.338175272259e+004  ,6.776005582236e-005  ,1.700831215629e+000  
  1.338439832259e+004  ,6.769028045890e-005  ,1.699079777914e+000  
  1.338704392259e+004  ,6.762031805920e-005  ,1.697323645349e+000  
  1.338968952259e+004  ,6.755016881679e-005  ,1.695562822785e+000  
  1.339233512259e+004  ,6.747983292539e-005  ,1.693797315089e+000  
  1.339498072259e+004  ,6.740931057947e-005  ,1.692027127138e+000  
  1.339762632259e+004  ,6.733860197381e-005  ,1.690252263825e+000  
  1.340027192259e+004  ,6.726770730399e-005  ,1.688472730053e+000  
  1.340291752259e+004  ,6.719662676573e-005  ,1.686688530740e+000  
  1.340556312259e+004  ,6.712536055562e-005  ,1.684899670815e+000  
  1.340820872259e+004  ,6.705390887060e-005  ,1.683106155222e+000  
  1.341085432259e+004  ,6.698227190807e-005  ,1.681307988916e+000  
  1.341349992259e+004  ,6.691044986602e-005  ,1.679505176867e+000  
  1.341614552259e+004  ,6.683844294300e-005  ,1.677697724054e+000  
  1.341879112259e+004  ,6.676625133791e-005  ,1.675885635474e+000  
  1.342143672259e+004  ,6.669387525043e-005  ,1.674068916132e+000  
  1.342408232259e+004  ,6.662131488042e-005  ,1.672247571049e+000  
  1.342672792259e+004  ,6.654857042848e-005  ,1.670421605257e+000  
  1.342937352259e+004  ,6.647564209558e-005  ,1.668591023803e+000  
  1.343201912259e+004  ,6.640253008344e-005  ,1.666755831743e+000  
  1.343466472259e+004  ,6.632923459396e-005  ,1.664916034150e+000  
  1.343731032259e+004  ,6.625575582982e-005  ,1.663071636107e+000  
  1.343995592259e+004  ,6.618209399395e-005  ,1.661222642709e+000  
  1.344260152259e+004  ,6.610824929009e-005  ,1.659369059067e+000  
  1.344524712259e+004  ,6.603422192216e-005  ,1.657510890302e+000  
  1.344789272259e+004  ,6.596001209495e-005  ,1.655648141548e+000  
  1.345053832259e+004  ,6.588562001340e-005  ,1.653780817953e+000  
  1.345318392259e+004  ,6.581104588318e-005  ,1.651908924676e+000  
  1.345582952259e+004  ,6.573628991040e-005  ,1.650032466890e+000  
  1.345847512259e+004  ,6.566135230166e-005  ,1.648151449780e+000  
  1.346112072259e+004  ,6.558623326395e-005  ,1.646265878542e+000  
  1.346376632259e+004  ,6.551093300514e-005  ,1.644375758389e+000  
  1.346641192259e+004  ,6.543545173309e-005  ,1.642481094541e+000  
  1.346905752259e+004  ,6.535978965659e-005  ,1.640581892234e+000  
  1.347170312259e+004  ,6.528394698465e-005  ,1.638678156717e+000  
  1.347434872259e+004  ,6.520792392695e-005  ,1.636769893249e+000  
  1.347699432259e+004  ,6.513172069354e-005  ,1.634857107104e+000  
  1.347963992259e+004  ,6.505533749520e-005  ,1.632939803567e+000  
  1.348228552259e+004  ,6.497877454279e-005  ,1.631017987935e+000  
  1.348493112259e+004  ,6.490203204813e-005  ,1.629091665519e+000  
  1.348757672259e+004  ,6.482511022321e-005  ,1.627160841641e+000  
  1.349022232259e+004  ,6.474800928069e-005  ,1.625225521638e+000  
  1.349286792259e+004  ,6.467072943368e-005  ,1.623285710856e+000  
  1.349551352259e+004  ,6.459327089577e-005  ,1.621341414656e+000  
  1.349815912259e+004  ,6.451563388093e-005  ,1.619392638409e+000  
  1.350080472259e+004  ,6.443781860397e-005  ,1.617439387502e+000  
  1.350345032259e+004  ,6.435982527981e-005  ,1.615481667330e+000  
  1.350609592259e+004  ,6.428165412408e-005  ,1.613519483304e+000  
  1.350874152259e+004  ,6.420330535283e-005  ,1.611552840845e+000  
  1.351138712259e+004  ,6.412477918262e-005  ,1.609581745388e+000  
  1.351403272259e+004  ,6.404607583044e-005  ,1.607606202378e+000  
  1.351667832259e+004  ,6.396719551396e-005  ,1.605626217275e+000  
  1.351932392259e+004  ,6.388813845114e-005  ,1.603641795550e+000  
  1.352196952259e+004  ,6.380890486049e-005  ,1.601652942687e+000  
  1.352461512259e+004  ,6.372949496100e-005  ,1.599659664179e+000  
  1.352726072259e+004  ,6.364990897224e-005  ,1.597661965536e+000  
  1.352990632259e+004  ,6.357014711413e-005  ,1.595659852278e+000  
  1.353255192259e+004  ,6.349020960715e-005  ,1.593653329936e+000  
  1.353519752259e+004  ,6.341009667234e-005  ,1.591642404055e+000  
  1.353784312259e+004  ,6.332980853114e-005  ,1.589627080191e+000  
  1.354048872259e+004  ,6.324934540531e-005  ,1.587607363914e+000  
  1.354313432259e+004  ,6.316870751753e-005  ,1.585583260803e+000  
  1.354577992259e+004  ,6.308789509046e-005  ,1.583554776452e+000  
  1.354842552259e+004  ,6.300690834761e-005  ,1.581521916467e+000  
  1.355107112259e+004  ,6.292574751291e-005  ,1.579484686463e+000  
  1.355371672259e+004  ,6.284441281062e-005  ,1.577443092071e+000  
  1.355636232259e+004  ,6.276290446557e-005  ,1.575397138931e+000  
  1.355900792259e+004  ,6.268122270324e-005  ,1.573346832698e+000  
  1.356165352259e+004  ,6.259936774925e-005  ,1.571292179035e+000  
  1.356429912259e+004  ,6.251733982990e-005  ,1.569233183622e+000  
  1.356694472259e+004  ,6.243513917202e-005  ,1.567169852146e+000  
  1.356959032259e+004  ,6.235276600281e-005  ,1.565102190309e+000  
  1.357223592259e+004  ,6.227022055008e-005  ,1.563030203826e+000  
  1.357488152259e+004  ,6.218750304199e-005  ,1.560953898420e+000  
  1.357752712259e+004  ,6.210461370707e-005  ,1.558873279829e+000  
  1.358017272259e+004  ,6.202155277471e-005  ,1.556788353802e+000  
  1.358281832259e+004  ,6.193832047440e-005  ,1.554699126101e+000  
  1.358546392259e+004  ,6.185491703633e-005  ,1.552605602497e+000  
  1.358810952259e+004  ,6.177134269100e-005  ,1.550507788777e+000  
  1.359075512259e+004  ,6.168759766950e-005  ,1.548405690736e+000  
  1.359340072259e+004  ,6.160368220341e-005  ,1.546299314183e+000  
  1.359604632259e+004  ,6.151959652478e-005  ,1.544188664938e+000  
  1.359869192259e+004  ,6.143534086598e-005  ,1.542073748834e+000  
  1.360133752259e+004  ,6.135091546005e-005  ,1.539954571714e+000  
  1.360398312259e+004  ,6.126632054030e-005  ,1.537831139433e+000  
  1.360662872259e+004  ,6.118155634087e-005  ,1.535703457860e+000  
  1.360927432259e+004  ,6.109662309592e-005  ,1.533571532873e+000  
  1.361191992259e+004  ,6.101152104046e-005  ,1.531435370364e+000  
  1.361456552259e+004  ,6.092625040957e-005  ,1.529294976234e+000  
  1.361721112259e+004  ,6.084081143935e-005  ,1.527150356399e+000  
  1.361985672259e+004  ,6.075520436584e-005  ,1.525001516784e+000  
  1.362250232259e+004  ,6.066942942580e-005  ,1.522848463326e+000  
  1.362514792259e+004  ,6.058348685656e-005  ,1.520691201976e+000  
  1.362779352259e+004  ,6.049737689566e-005  ,1.518529738693e+000  
  1.363043912259e+004  ,6.041109978110e-005  ,1.516364079451e+000  
  1.363308472259e+004  ,6.032465575191e-005  ,1.514194230233e+000  
  1.363573032259e+004  ,6.023804504672e-005  ,1.512020197035e+000  
  1.363837592259e+004  ,6.015126790532e-005  ,1.509841985864e+000  
  1.364102152259e+004  ,6.006432456757e-005  ,1.507659602740e+000  
  1.364366712259e+004  ,5.997721527401e-005  ,1.505473053692e+000  
  1.364631272259e+004  ,5.988994026565e-005  ,1.503282344763e+000  
  1.364895832259e+004  ,5.980249978373e-005  ,1.501087482004e+000  
  1.365160392259e+004  ,5.971489407008e-005  ,1.498888471483e+000  
  1.365424952259e+004  ,5.962712336731e-005  ,1.496685319273e+000  
  1.365689512259e+004  ,5.953918791793e-005  ,1.494478031464e+000  
  1.365954072259e+004  ,5.945108796527e-005  ,1.492266614155e+000  
  1.366218632259e+004  ,5.936282375306e-005  ,1.490051073455e+000  
  1.366483192259e+004  ,5.927439552562e-005  ,1.487831415487e+000  
  1.366747752259e+004  ,5.918580352741e-005  ,1.485607646385e+000  
  1.367012312259e+004  ,5.909704800357e-005  ,1.483379772292e+000  
  1.367276872259e+004  ,5.900812919968e-005  ,1.481147799364e+000  
  1.367541432259e+004  ,5.891904736186e-005  ,1.478911733770e+000  
  1.367805992259e+004  ,5.882980273646e-005  ,1.476671581688e+000  
  1.368070552259e+004  ,5.874039557044e-005  ,1.474427349307e+000  
  1.368335112259e+004  ,5.865082611135e-005  ,1.472179042830e+000  
  1.368599672259e+004  ,5.856109460699e-005  ,1.469926668467e+000  
  1.368864232259e+004  ,5.847120130549e-005  ,1.467670232444e+000  
  1.369128792259e+004  ,5.838114645607e-005  ,1.465409740994e+000  
  1.369393352259e+004  ,5.829093030771e-005  ,1.463145200365e+000  
  1.369657912259e+004  ,5.820055311017e-005  ,1.460876616813e+000  
  1.369922472259e+004  ,5.811001511364e-005  ,1.458603996607e+000  
  1.370187032259e+004  ,5.801931656891e-005  ,1.456327346026e+000  
  1.370451592259e+004  ,5.792845772693e-005  ,1.454046671362e+000  
  1.370716152259e+004  ,5.783743883913e-005  ,1.451761978916e+000  
  1.370980712259e+004  ,5.774626015765e-005  ,1.449473275001e+000  
  1.371245272259e+004  ,5.765492193515e-005  ,1.447180565941e+000  
  1.371509832259e+004  ,5.756342442442e-005  ,1.444883858072e+000  
  1.371774392259e+004  ,5.747176787886e-005  ,1.442583157740e+000  
  1.372038952259e+004  ,5.737995255247e-005  ,1.440278471301e+000  
  1.372303512259e+004  ,5.728797869933e-005  ,1.437969805124e+000  
  1.372568072259e+004  ,5.719584657464e-005  ,1.435657165589e+000  
  1.372832632259e+004  ,5.710355643319e-005  ,1.433340559086e+000  
  1.373097192259e+004  ,5.701110853124e-005  ,1.431019992015e+000  
  1.373361752259e+004  ,5.691850312455e-005  ,1.428695470789e+000  
  1.373626312259e+004  ,5.682574046999e-005  ,1.426367001831e+000  
  1.373890872259e+004  ,5.673282082486e-005  ,1.424034591575e+000  
  1.374155432259e+004  ,5.663974444640e-005  ,1.421698246465e+000  
  1.374419992259e+004  ,5.654651159296e-005  ,1.419357972958e+000  
  1.374684552259e+004  ,5.645312252297e-005  ,1.417013777521e+000  
  1.374949112259e+004  ,5.635957749540e-005  ,1.414665666629e+000  
  1.375213672259e+004  ,5.626587677005e-005  ,1.412313646773e+000  
  1.375478232259e+004  ,5.617202060690e-005  ,1.409957724450e+000  
  1.375742792259e+004  ,5.607800926590e-005  ,1.407597906170e+000  
  1.376007352259e+004  ,5.598384300849e-005  ,1.405234198455e+000  
  1.376271912259e+004  ,5.588952209618e-005  ,1.402866607836e+000  
  1.376536472259e+004  ,5.579504679040e-005  ,1.400495140853e+000  
  1.376801032259e+004  ,5.570041735397e-005  ,1.398119804062e+000  
  1.377065592259e+004  ,5.560563404996e-005  ,1.395740604024e+000  
  1.377330152259e+004  ,5.551069714151e-005  ,1.393357547313e+000  
  1.377594712259e+004  ,5.541560689251e-005  ,1.390970640516e+000  
  1.377859272259e+004  ,5.532036356741e-005  ,1.388579890227e+000  
  1.378123832259e+004  ,5.522496743140e-005  ,1.386185303052e+000  
  1.378388392259e+004  ,5.512941875017e-005  ,1.383786885608e+000  
  1.378652952259e+004  ,5.503371778911e-005  ,1.381384644522e+000  
  1.378917512259e+004  ,5.493786481487e-005  ,1.378978586431e+000  
  1.379182072259e+004  ,5.484186009526e-005  ,1.376568717986e+000  
  1.379446632259e+004  ,5.474570389741e-005  ,1.374155045843e+000  
  1.379711192259e+004  ,5.464939648982e-005  ,1.371737576673e+000  
  1.379975752259e+004  ,5.455293814050e-005  ,1.369316317155e+000  
  1.380240312259e+004  ,5.445632912034e-005  ,1.366891273980e+000  
  1.380504872259e+004  ,5.435956969832e-005  ,1.364462453849e+000  
  1.380769432259e+004  ,5.426266014517e-005  ,1.362029863472e+000  
  1.381033992259e+004  ,5.416560073269e-005  ,1.359593509572e+000  
  1.381298552259e+004  ,5.406839173197e-005  ,1.357153398881e+000  
  1.381563112259e+004  ,5.397103341658e-005  ,1.354709538140e+000  
  1.381827672259e+004  ,5.387352605950e-005  ,1.352261934104e+000  
  1.382092232259e+004  ,5.377586993419e-005  ,1.349810593534e+000  
  1.382356792259e+004  ,5.367806531645e-005  ,1.347355523205e+000  
  1.382621352259e+004  ,5.358011248134e-005  ,1.344896729900e+000  
  1.382885912259e+004  ,5.348201170582e-005  ,1.342434220414e+000  
  1.383150472259e+004  ,5.338376326695e-005  ,1.339968001550e+000  
  1.383415032259e+004  ,5.328536744311e-005  ,1.337498080123e+000  
  1.383679592259e+004  ,5.318682451322e-005  ,1.335024462959e+000  
  1.383944152259e+004  ,5.308813475814e-005  ,1.332547156891e+000  
  1.384208712259e+004  ,5.298929845879e-005  ,1.330066168766e+000  
  1.384473272259e+004  ,5.289031589955e-005  ,1.327581505439e+000  
  1.384737832259e+004  ,5.279118736219e-005  ,1.325093173774e+000  
  1.385002392259e+004  ,5.269191313238e-005  ,1.322601180649e+000  
  1.385266952259e+004  ,5.259249349849e-005  ,1.320105532949e+000  
  1.385531512259e+004  ,5.249292874772e-005  ,1.317606237569e+000  
  1.385796072259e+004  ,5.239321916984e-005  ,1.315103301416e+000  
  1.386060632259e+004  ,5.229336505939e-005  ,1.312596731406e+000  
  1.386325192259e+004  ,5.219336670753e-005  ,1.310086534464e+000  
  1.386589752259e+004  ,5.209322441170e-005  ,1.307572717527e+000  
  1.386854312259e+004  ,5.199293847124e-005  ,1.305055287542e+000  
  1.387118872259e+004  ,5.189250918674e-005  ,1.302534251463e+000  
  1.387383432259e+004  ,5.179193686267e-005  ,1.300009616258e+000  
  1.387647992259e+004  ,5.169122180597e-005  ,1.297481388901e+000  
  1.387912552259e+004  ,5.159036432558e-005  ,1.294949576380e+000  
  1.388177112259e+004  ,5.148936473629e-005  ,1.292414185690e+000  
  1.388441672259e+004  ,5.138822334184e-005  ,1.289875223836e+000  
  1.388706232259e+004  ,5.128694046573e-005  ,1.287332697835e+000  
  1.388970792259e+004  ,5.118551641944e-005  ,1.284786614711e+000  
  1.389235352259e+004  ,5.108395151110e-005  ,1.282236981500e+000  
  1.389499912259e+004  ,5.098224604630e-005  ,1.279683805247e+000  
  1.389764472259e+004  ,5.088040031821e-005  ,1.277127093007e+000  
  1.390029032259e+004  ,5.077841459628e-005  ,1.274566851845e+000  
  1.390293592259e+004  ,5.067628911636e-005  ,1.272003088835e+000  
  1.390558152259e+004  ,5.057402409292e-005  ,1.269435811060e+000  
  1.390822712259e+004  ,5.047161966472e-005  ,1.266865025615e+000  
  1.391087272259e+004  ,5.036907591573e-005  ,1.264290739604e+000  
  1.391351832259e+004  ,5.026639284496e-005  ,1.261712960140e+000  
  1.391616392259e+004  ,5.016357035498e-005  ,1.259131694344e+000  
  1.391880952259e+004  ,5.006060818130e-005  ,1.256546949351e+000  
  1.392145512259e+004  ,4.995750626325e-005  ,1.253958732302e+000  
  1.392410072259e+004  ,4.985426471150e-005  ,1.251367050348e+000  
  1.392674632259e+004  ,4.975088403292e-005  ,1.248771910651e+000  
  1.392939192259e+004  ,4.964736484605e-005  ,1.246173320383e+000  
  1.393203752259e+004  ,4.954370763699e-005  ,1.243571286722e+000  
  1.393468312259e+004  ,4.943991285991e-005  ,1.240965816859e+000  
  1.393732872259e+004  ,4.933598087398e-005  ,1.238356917994e+000  
  1.393997432259e+004  ,4.923191207312e-005  ,1.235744597334e+000  
  1.394261992259e+004  ,4.912770681138e-005  ,1.233128862100e+000  
  1.394526552259e+004  ,4.902336544033e-005  ,1.230509719517e+000  
  1.394791112259e+004  ,4.891888827787e-005  ,1.227887176824e+000  
  1.395055672259e+004  ,4.881427566466e-005  ,1.225261241267e+000  
  1.395320232259e+004  ,4.870952790838e-005  ,1.222631920101e+000  
  1.395584792259e+004  ,4.860464532911e-005  ,1.219999220593e+000  
  1.395849352259e+004  ,4.849962823695e-005  ,1.217363150017e+000  
  1.396113912259e+004  ,4.839447694445e-005  ,1.214723715655e+000  
  1.396378472259e+004  ,4.828919175336e-005  ,1.212080924803e+000  
  1.396643032259e+004  ,4.818377297565e-005  ,1.209434784762e+000  
  1.396907592259e+004  ,4.807822091360e-005  ,1.206785302844e+000  
  1.397172152259e+004  ,4.797253586802e-005  ,1.204132486371e+000  
  1.397436712259e+004  ,4.786671814301e-005  ,1.201476342671e+000  
  1.397701272259e+004  ,4.776076803863e-005  ,1.198816879085e+000  
  1.397965832259e+004  ,4.765468585662e-005  ,1.196154102961e+000  
  1.398230392259e+004  ,4.754847189671e-005  ,1.193488021657e+000  
  1.398494952259e+004  ,4.744212645837e-005  ,1.190818642540e+000  
  1.398759512259e+004  ,4.733564984376e-005  ,1.188145972985e+000  
  1.399024072259e+004  ,4.722904235162e-005  ,1.185470020378e+000  
  1.399288632259e+004  ,4.712230427944e-005  ,1.182790792113e+000  
  1.399553192259e+004  ,4.701543592443e-005  ,1.180108295592e+000  
  1.399817752259e+004  ,4.690843758756e-005  ,1.177422538229e+000  
  1.400082312259e+004  ,4.680130956925e-005  ,1.174733527445e+000  
  1.400346872259e+004  ,4.669405216680e-005  ,1.172041270669e+000  
  1.400611432259e+004  ,4.658666568345e-005  ,1.169345775341e+000  
  1.400875992259e+004  ,4.647915041907e-005  ,1.166647048908e+000  
  1.401140552259e+004  ,4.637150666917e-005  ,1.163945098829e+000  
  1.401405112259e+004  ,4.626373473385e-005  ,1.161239932568e+000  
  1.401669672259e+004  ,4.615583491328e-005  ,1.158531557602e+000  
  1.401934232259e+004  ,4.604780750966e-005  ,1.155819981412e+000  
