  Time                 , I(U1:PLUS)           , V(V1:+)              
  1.860426808821e+004  ,-1.537962853659e-004  ,-1.537602164476e+000  
  1.860691368821e+004  ,-1.535833707908e-004  ,-1.535474025549e+000  
  1.860955928821e+004  ,-1.533700318736e-004  ,-1.533341643842e+000  
  1.861220488821e+004  ,-1.531562692037e-004  ,-1.531205025248e+000  
  1.861485048821e+004  ,-1.529420833735e-004  ,-1.529064175671e+000  
  1.861749608821e+004  ,-1.527274749747e-004  ,-1.526919101025e+000  
  1.862014168821e+004  ,-1.525124446021e-004  ,-1.524769807238e+000  
  1.862278728821e+004  ,-1.522969928497e-004  ,-1.522616300250e+000  
  1.862543288821e+004  ,-1.520811203145e-004  ,-1.520458586010e+000  
  1.862807848821e+004  ,-1.518648275930e-004  ,-1.518296670480e+000  
  1.863072408821e+004  ,-1.516481152844e-004  ,-1.516130559635e+000  
  1.863336968821e+004  ,-1.514309839876e-004  ,-1.513960259459e+000  
  1.863601528821e+004  ,-1.512134343042e-004  ,-1.511785775951e+000  
  1.863866088821e+004  ,-1.509954668352e-004  ,-1.509607115117e+000  
  1.864130648821e+004  ,-1.507770821846e-004  ,-1.507424282978e+000  
  1.864395208821e+004  ,-1.505582809558e-004  ,-1.505237285566e+000  
  1.864659768821e+004  ,-1.503390637551e-004  ,-1.503046128924e+000  
  1.864924328821e+004  ,-1.501194311880e-004  ,-1.500850819106e+000  
  1.865188888821e+004  ,-1.498993838632e-004  ,-1.498651362178e+000  
  1.865453448821e+004  ,-1.496789223887e-004  ,-1.496447764218e+000  
  1.865718008821e+004  ,-1.494580473753e-004  ,-1.494240031315e+000  
  1.865982568821e+004  ,-1.492367594332e-004  ,-1.492028169569e+000  
  1.866247128821e+004  ,-1.490150591756e-004  ,-1.489812185091e+000  
  1.866511688821e+004  ,-1.487929472149e-004  ,-1.487592084005e+000  
  1.866776248821e+004  ,-1.485704241668e-004  ,-1.485367872446e+000  
  1.867040808821e+004  ,-1.483474906458e-004  ,-1.483139556559e+000  
  1.867305368821e+004  ,-1.481241472698e-004  ,-1.480907142502e+000  
  1.867569928821e+004  ,-1.479003946557e-004  ,-1.478670636443e+000  
  1.867834488821e+004  ,-1.476762334237e-004  ,-1.476430044561e+000  
  1.868099048821e+004  ,-1.474516641928e-004  ,-1.474185373049e+000  
  1.868363608821e+004  ,-1.472266875855e-004  ,-1.471936628108e+000  
  1.868628168821e+004  ,-1.470013042231e-004  ,-1.469683815953e+000  
  1.868892728821e+004  ,-1.467755147303e-004  ,-1.467426942807e+000  
  1.869157288821e+004  ,-1.465493197309e-004  ,-1.465166014908e+000  
  1.869421848821e+004  ,-1.463227198514e-004  ,-1.462901038502e+000  
  1.869686408821e+004  ,-1.460957157181e-004  ,-1.460632019849e+000  
  1.869950968821e+004  ,-1.458683079598e-004  ,-1.458358965217e+000  
  1.870215528821e+004  ,-1.456404972049e-004  ,-1.456081880887e+000  
  1.870480088821e+004  ,-1.454122840844e-004  ,-1.453800773152e+000  
  1.870744648821e+004  ,-1.451836692290e-004  ,-1.451515648315e+000  
  1.871009208821e+004  ,-1.449546532720e-004  ,-1.449226512690e+000  
  1.871273768821e+004  ,-1.447252368461e-004  ,-1.446933372602e+000  
  1.871538328821e+004  ,-1.444954205869e-004  ,-1.444636234387e+000  
  1.871802888821e+004  ,-1.442652051295e-004  ,-1.442335104393e+000  
  1.872067448821e+004  ,-1.440345911116e-004  ,-1.440029988979e+000  
  1.872332008821e+004  ,-1.438035791703e-004  ,-1.437720894513e+000  
  1.872596568821e+004  ,-1.435721699457e-004  ,-1.435407827376e+000  
  1.872861128821e+004  ,-1.433403640771e-004  ,-1.433090793960e+000  
  1.873125688821e+004  ,-1.431081622067e-004  ,-1.430769800667e+000  
  1.873390248821e+004  ,-1.428755649761e-004  ,-1.428444853910e+000  
  1.873654808821e+004  ,-1.426425730296e-004  ,-1.426115960113e+000  
  1.873919368821e+004  ,-1.424091870110e-004  ,-1.423783125712e+000  
  1.874183928821e+004  ,-1.421754075669e-004  ,-1.421446357152e+000  
  1.874448488821e+004  ,-1.419412353430e-004  ,-1.419105660892e+000  
  1.874713048821e+004  ,-1.417066709883e-004  ,-1.416761043397e+000  
  1.874977608821e+004  ,-1.414717151506e-004  ,-1.414412511147e+000  
  1.875242168821e+004  ,-1.412363684810e-004  ,-1.412060070631e+000  
  1.875506728821e+004  ,-1.410006316297e-004  ,-1.409703728350e+000  
  1.875771288821e+004  ,-1.407645052497e-004  ,-1.407343490814e+000  
  1.876035848821e+004  ,-1.405279899934e-004  ,-1.404979364546e+000  
  1.876300408821e+004  ,-1.402910865160e-004  ,-1.402611356076e+000  
  1.876564968821e+004  ,-1.400537954720e-004  ,-1.400239471950e+000  
  1.876829528821e+004  ,-1.398161175188e-004  ,-1.397863718721e+000  
  1.877094088821e+004  ,-1.395780533131e-004  ,-1.395484102953e+000  
  1.877358648821e+004  ,-1.393396035143e-004  ,-1.393100631221e+000  
  1.877623208821e+004  ,-1.391007687813e-004  ,-1.390713310113e+000  
  1.877887768821e+004  ,-1.388615497755e-004  ,-1.388322146223e+000  
  1.878152328821e+004  ,-1.386219471581e-004  ,-1.385927146160e+000  
  1.878416888821e+004  ,-1.383819615927e-004  ,-1.383528316541e+000  
  1.878681448821e+004  ,-1.381415937422e-004  ,-1.381125663995e+000  
  1.878946008821e+004  ,-1.379008442727e-004  ,-1.378719195160e+000  
  1.879210568821e+004  ,-1.376597138492e-004  ,-1.376308916686e+000  
  1.879475128821e+004  ,-1.374182031397e-004  ,-1.373894835233e+000  
  1.879739688821e+004  ,-1.371763128114e-004  ,-1.371476957472e+000  
  1.880004248821e+004  ,-1.369340435344e-004  ,-1.369055290083e+000  
  1.880268808821e+004  ,-1.366913959780e-004  ,-1.366629839759e+000  
  1.880533368821e+004  ,-1.364483708144e-004  ,-1.364200613200e+000  
  1.880797928821e+004  ,-1.362049687150e-004  ,-1.361767617120e+000  
  1.881062488821e+004  ,-1.359611903539e-004  ,-1.359330858241e+000  
  1.881327048821e+004  ,-1.357170364049e-004  ,-1.356890343296e+000  
  1.881591608821e+004  ,-1.354725075440e-004  ,-1.354446079029e+000  
  1.881856168821e+004  ,-1.352276044469e-004  ,-1.351998072194e+000  
  1.882120728821e+004  ,-1.349823277920e-004  ,-1.349546329555e+000  
  1.882385288821e+004  ,-1.347366782569e-004  ,-1.347090857887e+000  
  1.882649848821e+004  ,-1.344906565221e-004  ,-1.344631663974e+000  
  1.882914408821e+004  ,-1.342442632672e-004  ,-1.342168754612e+000  
  1.883178968821e+004  ,-1.339974991747e-004  ,-1.339702136606e+000  
  1.883443528821e+004  ,-1.337503649264e-004  ,-1.337231816772e+000  
  1.883708088821e+004  ,-1.335028612067e-004  ,-1.334757801936e+000  
  1.883972648821e+004  ,-1.332549886996e-004  ,-1.332280098934e+000  
  1.884237208821e+004  ,-1.330067480915e-004  ,-1.329798714612e+000  
  1.884501768821e+004  ,-1.327581400683e-004  ,-1.327313655827e+000  
  1.884766328821e+004  ,-1.325091653185e-004  ,-1.324824929445e+000  
  1.885030888821e+004  ,-1.322598245301e-004  ,-1.322332542343e+000  
  1.885295448821e+004  ,-1.320101183935e-004  ,-1.319836501408e+000  
  1.885560008821e+004  ,-1.317600475988e-004  ,-1.317336813538e+000  
  1.885824568821e+004  ,-1.315096128385e-004  ,-1.314833485638e+000  
  1.886089128821e+004  ,-1.312588148045e-004  ,-1.312326524627e+000  
  1.886353688821e+004  ,-1.310076541914e-004  ,-1.309815937431e+000  
  1.886618248821e+004  ,-1.307561316931e-004  ,-1.307301730988e+000  
  1.886882808821e+004  ,-1.305042480063e-004  ,-1.304783912245e+000  
  1.887147368821e+004  ,-1.302520038268e-004  ,-1.302262488158e+000  
  1.887411928821e+004  ,-1.299993998532e-004  ,-1.299737465696e+000  
  1.887676488821e+004  ,-1.297464367835e-004  ,-1.297208851835e+000  
  1.887941048821e+004  ,-1.294931153181e-004  ,-1.294676653562e+000  
  1.888205608821e+004  ,-1.292394361570e-004  ,-1.292140877874e+000  
  1.888470168821e+004  ,-1.289854000027e-004  ,-1.289601531778e+000  
  1.888734728821e+004  ,-1.287310075571e-004  ,-1.287058622290e+000  
  1.888999288821e+004  ,-1.284762595247e-004  ,-1.284512156437e+000  
  1.889263848821e+004  ,-1.282211566092e-004  ,-1.281962141256e+000  
  1.889528408821e+004  ,-1.279656995171e-004  ,-1.279408583792e+000  
  1.889792968821e+004  ,-1.277098889544e-004  ,-1.276851491101e+000  
  1.890057528821e+004  ,-1.274537256292e-004  ,-1.274290870250e+000  
  1.890322088821e+004  ,-1.271972102494e-004  ,-1.271726728313e+000  
  1.890586648821e+004  ,-1.269403435252e-004  ,-1.269159072376e+000  
  1.890851208821e+004  ,-1.266831261665e-004  ,-1.266587909533e+000  
  1.891115768821e+004  ,-1.264255588854e-004  ,-1.264013246889e+000  
  1.891380328821e+004  ,-1.261676423936e-004  ,-1.261435091559e+000  
  1.891644888821e+004  ,-1.259093774052e-004  ,-1.258853450665e+000  
  1.891909448821e+004  ,-1.256507646339e-004  ,-1.256268331343e+000  
  1.892174008821e+004  ,-1.253918047956e-004  ,-1.253679740734e+000  
  1.892438568821e+004  ,-1.251324986059e-004  ,-1.251087685992e+000  
  1.892703128821e+004  ,-1.248728467827e-004  ,-1.248492174279e+000  
  1.892967688821e+004  ,-1.246128500435e-004  ,-1.245893212767e+000  
  1.893232248821e+004  ,-1.243525091081e-004  ,-1.243290808637e+000  
  1.893496808821e+004  ,-1.240918246959e-004  ,-1.240684969080e+000  
  1.893761368821e+004  ,-1.238307975286e-004  ,-1.238075701296e+000  
  1.894025928821e+004  ,-1.235694283273e-004  ,-1.235463012495e+000  
  1.894290488821e+004  ,-1.233077178159e-004  ,-1.232846909897e+000  
  1.894555048821e+004  ,-1.230456667172e-004  ,-1.230227400731e+000  
  1.894819608821e+004  ,-1.227832757570e-004  ,-1.227604492233e+000  
  1.895084168821e+004  ,-1.225205456600e-004  ,-1.224978191653e+000  
  1.895348728821e+004  ,-1.222574771538e-004  ,-1.222348506247e+000  
  1.895613288821e+004  ,-1.219940709650e-004  ,-1.219715443281e+000  
  1.895877848821e+004  ,-1.217303278231e-004  ,-1.217079010030e+000  
  1.896142408821e+004  ,-1.214662484567e-004  ,-1.214439213781e+000  
  1.896406968821e+004  ,-1.212018335968e-004  ,-1.211796061826e+000  
  1.896671528821e+004  ,-1.209370839740e-004  ,-1.209149561470e+000  
  1.896936088821e+004  ,-1.206720003212e-004  ,-1.206499720025e+000  
  1.897200648821e+004  ,-1.204065833709e-004  ,-1.203846544813e+000  
  1.897465208821e+004  ,-1.201408338578e-004  ,-1.201190043166e+000  
  1.897729768821e+004  ,-1.198747525160e-004  ,-1.198530222423e+000  
  1.897994328821e+004  ,-1.196083400822e-004  ,-1.195867089934e+000  
  1.898258888821e+004  ,-1.193415972925e-004  ,-1.193200653058e+000  
  1.898523448821e+004  ,-1.190745248853e-004  ,-1.190530919163e+000  
  1.898788008821e+004  ,-1.188071235983e-004  ,-1.187857895626e+000  
  1.899052568821e+004  ,-1.185393941718e-004  ,-1.185181589832e+000  
  1.899317128821e+004  ,-1.182713373455e-004  ,-1.182502009178e+000  
  1.899581688821e+004  ,-1.180029538614e-004  ,-1.179819161066e+000  
  1.899846248821e+004  ,-1.177342444609e-004  ,-1.177133052910e+000  
  1.900110808821e+004  ,-1.174652098878e-004  ,-1.174443692133e+000  
  1.900375368821e+004  ,-1.171958508855e-004  ,-1.171751086165e+000  
  1.900639928821e+004  ,-1.169261681995e-004  ,-1.169055242446e+000  
  1.900904488821e+004  ,-1.166561625747e-004  ,-1.166356168427e+000  
  1.901169048821e+004  ,-1.163858347585e-004  ,-1.163653871564e+000  
  1.901433608821e+004  ,-1.161151854979e-004  ,-1.160948359324e+000  
  1.901698168821e+004  ,-1.158442155418e-004  ,-1.158239639184e+000  
  1.901962728821e+004  ,-1.155729256389e-004  ,-1.155527718628e+000  
  1.902227288821e+004  ,-1.153013165399e-004  ,-1.152812605150e+000  
  1.902491848821e+004  ,-1.150293889953e-004  ,-1.150094306252e+000  
  1.902756408821e+004  ,-1.147571437576e-004  ,-1.147372829444e+000  
  1.903020968821e+004  ,-1.144845815789e-004  ,-1.144648182248e+000  
  1.903285528821e+004  ,-1.142117032135e-004  ,-1.141920372191e+000  
  1.903550088821e+004  ,-1.139385094153e-004  ,-1.139189406811e+000  
  1.903814648821e+004  ,-1.136650009402e-004  ,-1.136455293654e+000  
  1.904079208821e+004  ,-1.133911785439e-004  ,-1.133718040275e+000  
  1.904343768821e+004  ,-1.131170429841e-004  ,-1.130977654238e+000  
  1.904608328821e+004  ,-1.128425950180e-004  ,-1.128234143114e+000  
  1.904872888821e+004  ,-1.125678354052e-004  ,-1.125487514485e+000  
  1.905137448821e+004  ,-1.122927649046e-004  ,-1.122737775940e+000  
  1.905402008821e+004  ,-1.120173842772e-004  ,-1.119984935076e+000  
  1.905666568821e+004  ,-1.117416942840e-004  ,-1.117228999501e+000  
  1.905931128821e+004  ,-1.114656956876e-004  ,-1.114469976829e+000  
  1.906195688821e+004  ,-1.111893892503e-004  ,-1.111707874685e+000  
  1.906460248821e+004  ,-1.109127757368e-004  ,-1.108942700700e+000  
  1.906724808821e+004  ,-1.106358559111e-004  ,-1.106174462515e+000  
  1.906989368821e+004  ,-1.103586305393e-004  ,-1.103403167779e+000  
  1.907253928821e+004  ,-1.100811003871e-004  ,-1.100628824150e+000  
  1.907518488821e+004  ,-1.098032662224e-004  ,-1.097851439293e+000  
  1.907783048821e+004  ,-1.095251288126e-004  ,-1.095071020883e+000  
  1.908047608821e+004  ,-1.092466889270e-004  ,-1.092287576604e+000  
  1.908312168821e+004  ,-1.089679473347e-004  ,-1.089501114145e+000  
  1.908576728821e+004  ,-1.086889048068e-004  ,-1.086711641207e+000  
  1.908841288821e+004  ,-1.084095621140e-004  ,-1.083919165497e+000  
  1.909105848821e+004  ,-1.081299200289e-004  ,-1.081123694731e+000  
  1.909370408821e+004  ,-1.078499793239e-004  ,-1.078325236635e+000  
  1.909634968821e+004  ,-1.075697407731e-004  ,-1.075523798939e+000  
  1.909899528821e+004  ,-1.072892051506e-004  ,-1.072719389386e+000  
  1.910164088821e+004  ,-1.070083732323e-004  ,-1.069912015724e+000  
  1.910428648821e+004  ,-1.067272457936e-004  ,-1.067101685710e+000  
  1.910693208821e+004  ,-1.064458236119e-004  ,-1.064288407110e+000  
  1.910957768821e+004  ,-1.061641074645e-004  ,-1.061472187698e+000  
  1.911222328821e+004  ,-1.058820981304e-004  ,-1.058653035256e+000  
  1.911486888821e+004  ,-1.055997963880e-004  ,-1.055830957572e+000  
  1.911751448821e+004  ,-1.053172030183e-004  ,-1.053005962445e+000  
  1.912016008821e+004  ,-1.050343188012e-004  ,-1.050178057681e+000  
  1.912280568821e+004  ,-1.047511445191e-004  ,-1.047347251094e+000  
  1.912545128821e+004  ,-1.044676809535e-004  ,-1.044513550505e+000  
  1.912809688821e+004  ,-1.041839288883e-004  ,-1.041676963746e+000  
  1.913074248821e+004  ,-1.038998891067e-004  ,-1.038837498653e+000  
  1.913338808821e+004  ,-1.036155623940e-004  ,-1.035995163073e+000  
  1.913603368821e+004  ,-1.033309495348e-004  ,-1.033149964860e+000  
  1.913867928821e+004  ,-1.030460513159e-004  ,-1.030301911876e+000  
  1.914132488821e+004  ,-1.027608685236e-004  ,-1.027451011989e+000  
  1.914397048821e+004  ,-1.024754019462e-004  ,-1.024597273078e+000  
  1.914661608821e+004  ,-1.021896523712e-004  ,-1.021740703028e+000  
  1.914926168821e+004  ,-1.019036205884e-004  ,-1.018881309732e+000  
  1.915190728821e+004  ,-1.016173073871e-004  ,-1.016019101091e+000  
  1.915455288821e+004  ,-1.013307135584e-004  ,-1.013154085014e+000  
  1.915719848821e+004  ,-1.010438398927e-004  ,-1.010286269418e+000  
  1.915984408821e+004  ,-1.007566871827e-004  ,-1.007415662226e+000  
  1.916248968821e+004  ,-1.004692562205e-004  ,-1.004542271371e+000  
  1.916513528821e+004  ,-1.001815478001e-004  ,-1.001666104793e+000  
  1.916778088821e+004  ,-9.989356271462e-005  ,-9.987871704379e-001  
  1.917042648821e+004  ,-9.960530175960e-005  ,-9.959054762619e-001  
  1.917307208821e+004  ,-9.931676572988e-005  ,-9.930210302272e-001  
  1.917571768821e+004  ,-9.902795542205e-005  ,-9.901338403042e-001  
  1.917836328821e+004  ,-9.873887163213e-005  ,-9.872439144705e-001  
  1.918100888821e+004  ,-9.844951515819e-005  ,-9.843512607116e-001  
  1.918365448821e+004  ,-9.815988679772e-005  ,-9.814558870203e-001  
  1.918630008821e+004  ,-9.786998734970e-005  ,-9.785578013971e-001  
  1.918894568821e+004  ,-9.757981761331e-005  ,-9.756570118499e-001  
  1.919159128821e+004  ,-9.728937838852e-005  ,-9.727535263940e-001  
  1.919423688821e+004  ,-9.699867047546e-005  ,-9.698473530523e-001  
  1.919688248821e+004  ,-9.670769467565e-005  ,-9.669384998551e-001  
  1.919952808821e+004  ,-9.641645179054e-005  ,-9.640269748400e-001  
  1.920217368821e+004  ,-9.612494262228e-005  ,-9.611127860520e-001  
  1.920481928821e+004  ,-9.583316797365e-005  ,-9.581959415437e-001  
  1.920746488821e+004  ,-9.554112864812e-005  ,-9.552764493746e-001  
  1.921011048821e+004  ,-9.524882544920e-005  ,-9.523543176119e-001  
  1.921275608821e+004  ,-9.495625918140e-005  ,-9.494295543299e-001  
  1.921540168821e+004  ,-9.466343064936e-005  ,-9.465021676102e-001  
  1.921804728821e+004  ,-9.437034065834e-005  ,-9.435721655418e-001  
  1.922069288821e+004  ,-9.407699001384e-005  ,-9.406395562207e-001  
  1.922333848821e+004  ,-9.378337952197e-005  ,-9.377043477503e-001  
  1.922598408821e+004  ,-9.348950998908e-005  ,-9.347665482409e-001  
  1.922862968821e+004  ,-9.319538222175e-005  ,-9.318261658104e-001  
  1.923127528821e+004  ,-9.290099702704e-005  ,-9.288832085833e-001  
  1.923392088821e+004  ,-9.260635521219e-005  ,-9.259376846918e-001  
  1.923656648821e+004  ,-9.231145758439e-005  ,-9.229896022746e-001  
  1.923921208821e+004  ,-9.201630495138e-005  ,-9.200389694780e-001  
  1.924185768821e+004  ,-9.172089812075e-005  ,-9.170857944549e-001  
  1.924450328821e+004  ,-9.142523789996e-005  ,-9.141300853656e-001  
  1.924714888821e+004  ,-9.112932509673e-005  ,-9.111718503772e-001  
  1.924979448821e+004  ,-9.083316051838e-005  ,-9.082110976638e-001  
  1.925244008821e+004  ,-9.053674497214e-005  ,-9.052478354064e-001  
  1.925508568821e+004  ,-9.024007926457e-005  ,-9.022820717931e-001  
  1.925773128821e+004  ,-8.994316420215e-005  ,-8.993138150187e-001  
  1.926037688821e+004  ,-8.964600059042e-005  ,-8.963430732852e-001  
  1.926302248821e+004  ,-8.934858923430e-005  ,-8.933698548011e-001  
  1.926566808821e+004  ,-8.905093093726e-005  ,-8.903941677819e-001  
  1.926831368821e+004  ,-8.875302650214e-005  ,-8.874160204501e-001  
  1.927095928821e+004  ,-8.845487672973e-005  ,-8.844354210347e-001  
  1.927360488821e+004  ,-8.815648241935e-005  ,-8.814523777717e-001  
  1.927625048821e+004  ,-8.785784436740e-005  ,-8.784668989037e-001  
  1.927889608821e+004  ,-8.755896336849e-005  ,-8.754789926800e-001  
  1.928154168821e+004  ,-8.725984021311e-005  ,-8.724886673569e-001  
  1.928418728821e+004  ,-8.696047568832e-005  ,-8.694959311971e-001  
  1.928683288821e+004  ,-8.666087057610e-005  ,-8.665007924701e-001  
  1.928947848821e+004  ,-8.636102565269e-005  ,-8.635032594518e-001  
  1.929212408821e+004  ,-8.606094168718e-005  ,-8.605033404251e-001  
  1.929476968821e+004  ,-8.576061943996e-005  ,-8.575010436792e-001  
  1.929741528821e+004  ,-8.546005966065e-005  ,-8.544963775100e-001  
  1.930006088821e+004  ,-8.515926308543e-005  ,-8.514893502199e-001  
  1.930270648821e+004  ,-8.485823043368e-005  ,-8.484799701178e-001  
  1.930535208821e+004  ,-8.455696240334e-005  ,-8.454682455192e-001  
  1.930799768821e+004  ,-8.425545966486e-005  ,-8.424541847459e-001  
  1.931064328821e+004  ,-8.395372285274e-005  ,-8.394377961264e-001  
  1.931328888821e+004  ,-8.365175255374e-005  ,-8.364190879955e-001  
  1.931593448821e+004  ,-8.334954928994e-005  ,-8.333980686943e-001  
  1.931858008821e+004  ,-8.304711349370e-005  ,-8.303747465705e-001  
  1.932122568821e+004  ,-8.274444546924e-005  ,-8.273491299780e-001  
  1.932387128821e+004  ,-8.244154533161e-005  ,-8.243212272771e-001  
  1.932651688821e+004  ,-8.213841290451e-005  ,-8.212910468345e-001  
  1.932916248821e+004  ,-8.183504753879e-005  ,-8.182585970230e-001  
  1.933180808821e+004  ,-8.153144776366e-005  ,-8.152238862219e-001  
  1.933445368821e+004  ,-8.122761054375e-005  ,-8.121869228165e-001  
  1.933709928821e+004  ,-8.092352944671e-005  ,-8.091477151986e-001  
  1.933974488821e+004  ,-8.061918897924e-005  ,-8.061062717659e-001  
  1.934239048821e+004  ,-8.031453809112e-005  ,-8.030626009225e-001  
  1.934503608821e+004  ,-8.000831465586e-005  ,-8.000167110786e-001  
  1.934768168821e+004  ,-7.970196798404e-005  ,-7.969686106505e-001  
  1.935032728821e+004  ,-7.939679887563e-005  ,-7.939183080607e-001  
  1.935297288821e+004  ,-7.909144559975e-005  ,-7.908658117376e-001  
  1.935561848821e+004  ,-7.878589298666e-005  ,-7.878111301158e-001  
  1.935826408821e+004  ,-7.848013490295e-005  ,-7.847542716360e-001  
  1.936090968821e+004  ,-7.817416847557e-005  ,-7.816952447447e-001  
  1.936355528821e+004  ,-7.786799232135e-005  ,-7.786340578946e-001  
  1.936620088821e+004  ,-7.756160584066e-005  ,-7.755707195443e-001  
  1.936884648821e+004  ,-7.725500888718e-005  ,-7.725052381583e-001  
  1.937149208821e+004  ,-7.694820159584e-005  ,-7.694376222071e-001  
  1.937413768821e+004  ,-7.664118428566e-005  ,-7.663678801669e-001  
  1.937678328821e+004  ,-7.633395740139e-005  ,-7.632960205201e-001  
  1.937942888821e+004  ,-7.602652147676e-005  ,-7.602220517547e-001  
  1.938207448821e+004  ,-7.571887711027e-005  ,-7.571459823647e-001  
  1.938472008821e+004  ,-7.541102494882e-005  ,-7.540678208496e-001  
  1.938736568821e+004  ,-7.510296567620e-005  ,-7.509875757151e-001  
  1.939001128821e+004  ,-7.479470000488e-005  ,-7.479052554724e-001  
  1.939265688821e+004  ,-7.448622867001e-005  ,-7.448208686384e-001  
  1.939530248821e+004  ,-7.417755242495e-005  ,-7.417344237359e-001  
  1.939794808821e+004  ,-7.386867203782e-005  ,-7.386459292931e-001  
  1.940059368821e+004  ,-7.355958828892e-005  ,-7.355553938443e-001  
  1.940323928821e+004  ,-7.325030196869e-005  ,-7.324628259290e-001  
  1.940588488821e+004  ,-7.294081387608e-005  ,-7.293682340925e-001  
  1.940853048821e+004  ,-7.263112481729e-005  ,-7.262716268858e-001  
  1.941117608821e+004  ,-7.232123560470e-005  ,-7.231730128653e-001  
  1.941382168821e+004  ,-7.201114705605e-005  ,-7.200724005930e-001  
  1.941646728821e+004  ,-7.170085999376e-005  ,-7.169697986365e-001  
  1.941911288821e+004  ,-7.139037524433e-005  ,-7.138652155687e-001  
  1.942175848821e+004  ,-7.107969363787e-005  ,-7.107586599681e-001  
  1.942440408821e+004  ,-7.076881600772e-005  ,-7.076501404188e-001  
  1.942704968821e+004  ,-7.045774319010e-005  ,-7.045396655100e-001  
  1.942969528821e+004  ,-7.014647602379e-005  ,-7.014272438366e-001  
  1.943234088821e+004  ,-6.983501534998e-005  ,-6.983128839987e-001  
  1.943498648821e+004  ,-6.952336201194e-005  ,-6.951965946019e-001  
  1.943763208821e+004  ,-6.921151685495e-005  ,-6.920783842569e-001  
  1.944027768821e+004  ,-6.889948072605e-005  ,-6.889582615800e-001  
  1.944292328821e+004  ,-6.858725447398e-005  ,-6.858362351925e-001  
  1.944556888821e+004  ,-6.827483894901e-005  ,-6.827123137212e-001  
  1.944821448821e+004  ,-6.796223500286e-005  ,-6.795865057979e-001  
  1.945086008821e+004  ,-6.764944348860e-005  ,-6.764588200600e-001  
  1.945350568821e+004  ,-6.733646526057e-005  ,-6.733292651496e-001  
  1.945615128821e+004  ,-6.702330117431e-005  ,-6.701978497143e-001  
  1.945879688821e+004  ,-6.670995208651e-005  ,-6.670645824067e-001  
  1.946144248821e+004  ,-6.639641885490e-005  ,-6.639294718846e-001  
  1.946408808821e+004  ,-6.608270233827e-005  ,-6.607925268108e-001  
  1.946673368821e+004  ,-6.576880339639e-005  ,-6.576537558532e-001  
  1.946937928821e+004  ,-6.545472288994e-005  ,-6.545131676849e-001  
  1.947202488821e+004  ,-6.514046168052e-005  ,-6.513707709838e-001  
  1.947467048821e+004  ,-6.482602063060e-005  ,-6.482265744329e-001  
  1.947731608821e+004  ,-6.451140060348e-005  ,-6.450805867201e-001  
  1.947996168821e+004  ,-6.419660246326e-005  ,-6.419328165384e-001  
  1.948260728821e+004  ,-6.388162707484e-005  ,-6.387832725856e-001  
  1.948525288821e+004  ,-6.356647530387e-005  ,-6.356319635643e-001  
  1.948789848821e+004  ,-6.325114801672e-005  ,-6.324788981823e-001  
  1.949054408821e+004  ,-6.293564608050e-005  ,-6.293240851520e-001  
  1.949318968821e+004  ,-6.261997036301e-005  ,-6.261675331907e-001  
  1.949583528821e+004  ,-6.230412173273e-005  ,-6.230092510205e-001  
  1.949848088821e+004  ,-6.198810105879e-005  ,-6.198492473682e-001  
  1.950112648821e+004  ,-6.167190921101e-005  ,-6.166875309655e-001  
  1.950377208821e+004  ,-6.135554705980e-005  ,-6.135241105488e-001  
  1.950641768821e+004  ,-6.103901547588e-005  ,-6.103589948591e-001  
  1.950906328821e+004  ,-6.072231533160e-005  ,-6.071921926422e-001  
  1.951170888821e+004  ,-6.040544749889e-005  ,-6.040237126486e-001  
  1.951435448821e+004  ,-6.008841285061e-005  ,-6.008535636332e-001  
  1.951700008821e+004  ,-5.977121225990e-005  ,-5.976817543558e-001  
  1.951964568821e+004  ,-5.945384660134e-005  ,-5.945082935806e-001  
  1.952229128821e+004  ,-5.913631674922e-005  ,-5.913331900763e-001  
  1.952493688821e+004  ,-5.881862357865e-005  ,-5.881564526165e-001  
  1.952758248821e+004  ,-5.850076796530e-005  ,-5.849780899790e-001  
  1.953022808821e+004  ,-5.818275078538e-005  ,-5.817981109460e-001  
  1.953287368821e+004  ,-5.786457291563e-005  ,-5.786165243045e-001  
  1.953551928821e+004  ,-5.754623523329e-005  ,-5.754333388457e-001  
  1.953816488821e+004  ,-5.722773861615e-005  ,-5.722485633654e-001  
  1.954081048821e+004  ,-5.690908394231e-005  ,-5.690622066635e-001  
  1.954345608821e+004  ,-5.659027209091e-005  ,-5.658742775446e-001  
  1.954610168821e+004  ,-5.627130394108e-005  ,-5.626847848174e-001  
  1.954874728821e+004  ,-5.595218037258e-005  ,-5.594937372951e-001  
  1.955139288821e+004  ,-5.563290226567e-005  ,-5.563011437951e-001  
  1.955403848821e+004  ,-5.531347050113e-005  ,-5.531070131390e-001  
  1.955668408821e+004  ,-5.499388596015e-005  ,-5.499113541529e-001  
  1.955932968821e+004  ,-5.467414952446e-005  ,-5.467141756668e-001  
  1.956197528821e+004  ,-5.435426207620e-005  ,-5.435154865151e-001  
  1.956462088821e+004  ,-5.403422449801e-005  ,-5.403152955364e-001  
  1.956726648821e+004  ,-5.371403767297e-005  ,-5.371136115733e-001  
  1.956991208821e+004  ,-5.339370248462e-005  ,-5.339104434727e-001  
  1.957255768821e+004  ,-5.307321981695e-005  ,-5.307058000853e-001  
